 YKR012C , YKR012C ,5.7,1.6,0.6,12.5,36.5,-0.8,1.2,7.0,8.3,0.7,20.0,80.0,-0.9,0.9,3.5,0.9,0.5,0.0,0.0,0.0,0.0, 
 YBR010W , HHT1_CHROMATIN_STRUCTURE_HISTONE_H3 ,12.5,8.4,0.9,17.5,54.0,-1.7,1.3,10.3,1.0,0.8,30.0,90.0,-1.4,1.5,3.2,4.1,0.2,0.0,0.0,0.0,0.0, 
 YNL030W , HHF2_CHROMATIN_STRUCTURE_HISTONE_H4 ,15.7,7.9,0.9,17.5,56.5,-2.0,1.3,17.2,0.4,0.9,30.0,85.0,-1.4,1.7,2.4,3.8,0.2,0.0,0.0,0.0,0.0, 
 YBR009C , HHF1_CHROMATIN_STRUCTURE_HISTONE_H4 ,10.6,5.9,0.9,17.5,59.0,-2.2,1.2,7.1,2.5,0.8,40.0,80.0,-0.9,1.9,1.6,4.2,0.1,0.0,0.0,0.0,0.0, 
 YDR224C , HTB1_CHROMATIN_STRUCTURE_HISTONE_H2B ,14.8,7.7,0.9,20.0,51.5,-1.3,1.3,18.8,0.2,0.9,30.0,85.0,-1.5,1.9,3.7,4.9,0.4,0.0,0.0,0.0,0.0, 
 YNL031C , HHT2_CHROMATIN_STRUCTURE_HISTONE_H3 ,12.6,7.4,0.9,20.0,51.5,-1.3,1.3,14.6,0.3,0.9,30.0,90.0,-1.3,1.3,3.9,2.1,0.3,0.0,0.0,0.0,0.0, 
 YDR225W , HTA1_CHROMATIN_STRUCTURE_HISTONE_H2A ,12.0,7.6,0.9,20.0,54.0,-1.6,1.4,16.4,6.2,0.9,30.0,90.0,-1.6,1.6,4.7,6.5,0.3,0.0,0.0,0.0,0.0, 
 YIL129C , YIL129C ,15.0,2.2,0.9,20.0,59.0,-1.2,0.8,12.4,3.8,0.8,40.0,105.0,-1.1,0.9,2.6,7.4,0.3,0.0,0.0,0.0,0.0, 
 YGL216W , YGL216W ,8.6,1.1,0.7,21.5,59.0,-0.5,0.3,6.3,1.5,0.7,40.0,100.0,-0.6,0.6,1.8,10.4,0.4,0.0,0.0,0.0,0.0, 
 YLR210W , CLB4_CELL_CYCLE_G2/M_CYCLIN ,5.1,5.8,0.4,22.5,44.0,-0.2,0.4,6.1,2.0,0.5,30.0,95.0,-0.6,0.5,4.7,5.6,0.6,0.0,0.0,0.0,0.0, 
 YLR437C , YLR437C ,5.3,1.5,0.6,22.5,59.0,-0.3,0.3,5.7,6.3,0.6,60.0,100.0,-0.4,0.8,3.8,2.1,0.5,0.0,0.0,0.0,0.0, 
 YBL082C , RHK1_PROTEIN_GLYCOSYLATION_PUTATIVE_DOL-P-MAN_DEPENDENT_ALPHA(1-3)_MANNOSYLTRANSFERASE ,6.8,2.2,0.8,25.0,59.0,-0.5,0.5,5.3,8.5,0.5,65.0,125.0,-0.5,0.4,3.0,4.1,0.3,0.0,0.0,0.0,0.0, 
 YFL037W , TUB2_CYTOSKELETON_BETA-TUBULIN ,5.5,1.0,0.7,25.0,59.0,-0.5,0.4,8.4,2.8,0.7,50.0,115.0,-0.7,0.6,4.8,0.2,0.5,0.0,0.0,0.0,0.0, 
 YLR056W , ERG3_STEROL_METABOLISM_C-5_STEROL_DESATURASE ,5.4,3.4,0.7,25.0,59.0,-0.7,0.7,5.6,8.6,0.5,60.0,115.0,-0.6,0.6,1.0,6.3,0.0,0.0,0.0,0.0,0.0, 
 YNL216W , RAP1_TRANSCRIPTION_TRANSCRIPTIONAL_REPRESSOR_AND_ACTIVATOR ,5.3,2.0,0.5,25.0,59.0,-0.3,0.3,5.7,1.5,0.5,50.0,90.0,-0.2,0.5,3.9,8.7,0.4,0.0,0.0,0.0,0.0, 
 YBR242W , YBR242W ,11.4,3.8,0.8,26.5,59.0,-0.5,0.4,6.8,3.1,0.6,50.0,125.0,-0.6,0.3,2.0,8.2,0.3,0.0,0.0,0.0,0.0, 
 YEL017W , YEL017W ,6.6,1.6,0.8,27.5,56.5,-0.4,0.5,8.2,3.7,0.7,50.0,110.0,-0.7,0.7,4.4,1.0,0.6,0.0,0.0,0.0,0.0, 
 YOR165W , YOR165W ,7.4,4.2,0.7,27.5,59.0,-0.2,0.3,5.3,8.4,0.4,50.0,105.0,-0.2,0.3,3.3,1.3,0.5,0.0,0.0,0.0,0.0, 
 YKL069W , YKL069W ,7.1,4.1,0.6,32.5,59.0,-0.2,0.4,7.9,1.0,0.8,50.0,105.0,-0.6,0.7,3.4,8.7,0.4,0.0,0.0,0.0,0.0, 
 YOL030W , YOL030W ,5.9,4.6,0.8,37.5,56.5,-0.4,1.1,9.0,5.8,0.6,60.0,115.0,-0.6,0.7,4.0,0.7,0.4,0.0,0.0,0.0,0.0, 
 YML058W , YML058W ,8.2,3.6,0.7,37.5,59.0,-0.7,1.5,12.8,8.6,0.8,60.0,115.0,-1.4,1.5,1.3,7.3,0.2,0.0,0.0,0.0,0.0, 
 YOR229W , WTM2_TRANSCRIPTION_SHARED_SUBUNIT_OF_RNA_POLYMERASES_I_II_AND_III ,8.8,1.4,0.6,46.5,66.5,-0.3,0.5,8.3,6.2,0.8,80.0,145.0,-0.9,0.6,2.0,0.1,0.7,0.0,0.0,0.0,0.0, 
 YDR191W , HST4_SILENCING_(TELOMERE)_SIMILAR_TO_NUCLEAR_LAMINS ,5.1,6.8,0.6,46.5,84.0,-0.5,0.3,12.4,9.2,0.8,95.0,155.0,-0.9,0.7,4.5,1.3,0.5,0.0,0.0,0.0,0.0, 
 YJL159W , HSP150_HEAT_SHOCK_RESPONSE_SECRETED_GLYCOPROTEIN_OF_HSP_FAMILY ,10.6,9.8,0.8,54.0,86.5,-1.5,1.0,16.6,0.6,0.9,105.0,155.0,-1.3,1.6,4.7,4.7,0.5,0.0,0.0,0.0,0.0, 
 YKL104C , GFA1_CELL_WALL_BIOGENESIS_CHITIN_BIOSYNTHESIS ,6.1,6.8,0.7,59.0,76.5,-0.5,0.8,7.0,3.4,0.6,105.0,165.0,-0.4,0.4,1.5,6.9,0.3,0.0,0.0,0.0,0.0, 
 YEL058W , PCM1_AMINOSUGARS_METABOLISM_PHOSPHOACETYLGLUCOSAMINE_MUTASE ,6.8,1.0,0.6,59.0,79.0,-0.3,0.4,7.1,2.6,0.5,0.0,70.0,-0.3,0.2,1.2,3.4,0.4,0.0,0.0,0.0,0.0, 
 YPR018W , RLF2_CHROMATIN_STRUCTURE_CHROMATIN_ASSEMBLY_FACTOR_I_SUBUNIT ,8.0,3.7,0.8,10.0,26.5,-0.3,0.7,7.2,2.3,0.7,10.0,55.0,-0.4,0.7,7.0,3.5,0.8,0.0,35.0,-1.3,1.5, 
 YJR155W , YJR155W ,4.5,0.5,0.5,0.0,0.0,0.0,0.0,5.6,4.9,0.4,10.0,50.0,-0.2,0.3,7.4,6.1,0.8,0.0,45.0,-0.7,0.6, 
 YER070W , RNR1_DNA_REPLICATION_RIBONUCLEOTIDE_REDUCTASE ,10.6,1.3,0.9,10.0,36.5,-1.1,1.3,1.0,4.3,0.0,0.0,0.0,0.0,0.0,7.8,2.1,0.8,0.0,52.5,-1.9,1.0, 
 YIL132C , YIL132C ,5.7,3.1,0.6,15.0,41.5,-0.3,0.4,4.4,0.7,0.5,0.0,0.0,0.0,0.0,6.5,1.3,0.6,0.0,52.5,-0.9,0.5, 
 YDL127W , PCL2_CELL_CYCLE_G1/S_CYCLIN ,1.3,7.6,0.4,0.0,0.0,0.0,0.0,7.8,8.0,0.8,10.0,50.0,-0.9,1.6,7.4,3.9,0.8,5.0,27.5,-0.6,1.5, 
 YBR071W , YBR071W ,5.2,2.5,0.8,7.5,24.0,-0.7,1.6,5.0,5.6,0.6,0.0,0.0,0.0,0.0,6.3,2.7,0.7,5.0,27.5,-0.6,1.4, 
 YOR033C , DHS1_DNA_REPAIR_EXONUCLEASE;_ALSO_RECOMBINATION ,6.1,1.2,0.8,12.5,26.5,-0.3,0.8,5.6,1.5,0.6,10.0,50.0,-0.5,0.8,9.3,2.5,0.7,5.0,27.5,-0.3,0.6, 
 YPR175W , DPB2_DNA_REPLICATION_POLYMERASE_EPSILON_80_KDA_SUBUNIT ,6.6,1.6,0.8,10.0,31.5,-0.5,0.9,8.6,0.1,0.7,10.0,65.0,-0.7,0.8,7.3,3.3,0.7,5.0,30.0,-0.6,1.3, 
 YLR313C , SPH1_BUD_SITE_SELECTION_BIPO_INTERACTS_WITH_MAPKKS ,3.9,6.9,0.5,0.0,0.0,0.0,0.0,8.2,0.6,0.7,20.0,60.0,-0.4,0.8,7.9,2.9,0.8,5.0,42.5,-1.2,1.4, 
 YBR296C , YBR296C ,5.2,7.4,0.3,0.0,19.0,-0.5,1.0,4.7,5.1,0.3,0.0,0.0,0.0,0.0,5.3,10.4,0.7,5.0,50.0,-0.8,0.6, 
 YLR380W , YLR380W ,4.5,0.4,0.5,0.0,0.0,0.0,0.0,5.7,5.9,0.6,30.0,80.0,-0.3,0.5,6.1,8.3,0.3,5.0,67.5,-0.8,0.2, 
 YOR144C , YOR144C ,6.3,2.4,0.6,10.0,26.5,-0.3,0.7,4.4,1.1,0.3,0.0,0.0,0.0,0.0,10.3,1.7,0.8,10.0,30.0,-0.3,1.0, 
 YNL273W , YNL273W ,5.2,4.8,0.6,10.0,29.0,-0.2,0.5,3.1,9.3,0.3,0.0,0.0,0.0,0.0,8.4,6.1,0.8,10.0,30.0,-0.5,1.5, 
 YMR179W , SPT21_TRANSCRIPTION_TRANSCRIPTIONAL_REGULATOR ,7.8,1.7,0.8,7.5,29.0,-0.8,1.3,5.8,3.4,0.6,10.0,65.0,-0.8,0.9,5.4,5.0,0.7,10.0,30.0,-0.7,1.9, 
 YML027W , YML027W ,6.6,2.5,0.7,7.5,41.5,-1.3,1.0,6.5,7.6,0.7,20.0,70.0,-1.0,1.4,7.3,1.3,0.7,10.0,30.0,-0.7,1.9, 
 YGR109C , CLB6_CELL_CYCLE_B-TYPE_CYCLIN;_S_PHASE ,13.2,5.5,0.9,10.0,24.0,-0.9,2.9,6.7,4.7,0.6,10.0,55.0,-0.9,1.4,14.4,4.4,0.8,10.0,30.0,-0.8,2.2, 
 YNL309W , YNL309W ,9.8,4.9,0.8,10.0,26.5,-0.3,0.7,5.0,4.7,0.6,0.0,70.0,-0.8,0.5,12.4,2.1,0.8,10.0,30.0,-0.6,1.7, 
 YPR120C , CLB5_CELL_CYCLE_G1/S_CYCLIN ,7.9,2.5,0.8,10.0,26.5,-0.5,1.2,10.5,1.9,0.8,10.0,70.0,-0.8,0.8,7.5,1.7,0.7,10.0,30.0,-0.5,1.3, 
 YPR174C , YPR174C ,7.4,3.4,0.8,10.0,31.5,-0.5,0.8,6.5,3.4,0.6,10.0,75.0,-0.7,0.6,8.3,3.4,0.8,10.0,30.0,-0.5,1.5, 
 YDL103C , YDL103C ,7.8,2.4,0.7,10.0,34.0,-0.3,0.5,7.2,8.3,0.6,0.0,70.0,-0.7,0.4,15.7,2.4,0.9,10.0,30.0,-0.3,0.9, 
 YBL035C , POL12_DNA_REPLICATION_DNA_POLYMERASE_ALPHA_70_KD_SUBUNIT ,5.8,1.6,0.7,12.5,26.5,-0.5,1.6,8.3,2.3,0.7,10.0,60.0,-1.2,1.6,12.0,2.9,0.8,10.0,30.0,-0.7,1.9, 
 YNL233W , BNI4_CYTOKINESIS_MAY_LINK_CHITIN_SYNTHASE_TO_SEPTINS ,8.3,5.3,0.8,12.5,26.5,-0.4,1.2,8.3,1.0,0.7,10.0,55.0,-0.5,0.7,21.6,0.5,0.9,10.0,30.0,-0.4,1.3, 
 YFR027W , YFR027W ,8.0,0.7,0.8,7.5,26.5,-0.3,0.6,1.1,0.4,0.3,0.0,0.0,0.0,0.0,15.2,5.7,0.8,10.0,32.5,-0.7,1.7, 
 YDL018C , YDL018C ,7.0,6.9,0.7,7.5,36.5,-0.5,0.6,4.6,2.1,0.6,0.0,0.0,0.0,0.0,10.5,5.5,0.8,10.0,32.5,-0.6,1.5, 
 YPL267W , YPL267W ,5.9,1.1,0.9,10.0,24.0,-0.6,2.0,4.2,3.6,0.6,0.0,0.0,0.0,0.0,10.6,4.3,0.8,10.0,32.5,-0.9,2.3, 
 YDL164C , CDC9_DNA_REPLICATION_DNA_LIGASE;_ALSO_DNA_REPAIR ,11.9,3.6,0.9,10.0,34.0,-0.7,1.0,1.3,2.1,0.1,0.0,0.0,0.0,0.0,8.8,7.6,0.8,10.0,32.5,-0.6,1.6, 
 YDL156W , YDL156W ,11.5,5.9,0.9,12.5,26.5,-0.3,1.0,0.7,13.8,0.0,0.0,0.0,0.0,0.0,7.9,8.7,0.7,10.0,32.5,-0.5,1.3, 
 YGL207W , SPT16_CHROMATIN_STRUCTURE_NON-HISTONE_PROTEIN ,5.1,5.0,0.5,12.5,34.0,-0.3,0.5,4.8,3.6,0.5,0.0,0.0,0.0,0.0,5.2,6.4,0.5,10.0,32.5,-0.2,0.6, 
 YOR099W , KTR1_PROTEIN_GLYCOSYLATION_MANNOSYLTRANSFERASE ,5.7,2.3,0.6,12.5,54.0,-0.5,0.3,2.2,4.4,0.2,0.0,0.0,0.0,0.0,5.5,6.2,0.4,10.0,32.5,-0.2,0.5, 
 YLR372W , SUR4_FATTY_ACID_METABOLISM_CONVERSION_OF_24-CARBON_TO_26-CARBON_FATTY_ACIDS ,5.5,2.7,0.6,17.5,46.5,-0.4,0.5,3.6,8.4,0.2,0.0,0.0,0.0,0.0,5.3,5.7,0.4,10.0,32.5,-0.2,0.4, 
 YDR503C , LPP1_PHOSPHOLIPID_METABOLISM_LIPID_PHOSPHATE_PHOSPHATASE ,5.2,4.2,0.6,5.0,31.5,-0.4,0.4,6.5,1.9,0.7,10.0,65.0,-0.5,0.6,5.6,4.4,0.6,10.0,32.5,-0.5,1.3, 
 YCL024W , YCL024W ,14.0,1.9,0.9,7.5,26.5,-0.6,1.3,12.5,1.8,0.9,10.0,55.0,-1.1,1.7,7.4,5.3,0.7,10.0,32.5,-0.7,1.6, 
 YML102W , CAC2_CHROMATIN_STRUCTURE_CHROMATIN_ASSEMBLY_FACTOR_I_SUBUNIT ,6.0,1.3,0.6,7.5,31.5,-0.3,0.4,8.7,4.6,0.6,10.0,55.0,-0.4,0.7,13.3,1.1,0.8,10.0,32.5,-0.6,1.5, 
 YJL181W , YJL181W ,5.7,1.4,0.8,10.0,24.0,-0.3,0.8,9.1,2.6,0.7,10.0,50.0,-0.4,0.8,5.9,3.9,0.7,10.0,32.5,-0.5,1.2, 
 YOL017W , YOL017W ,8.9,6.1,0.8,10.0,26.5,-0.5,1.3,11.3,2.2,0.9,10.0,65.0,-0.9,1.1,6.5,5.7,0.7,10.0,32.5,-0.5,1.3, 
YAR007C , RFA1_DNA_REPLICATION_REPLICATION_FACTOR_A_69_KD_SUBUNIT ,12.1,1.8,0.9,10.0,31.5,-0.6,1.1,17.8,3.1,0.9,10.0,70.0,-1.3,1.3,14.7,8.1,0.8,10.0,32.5,-0.7,1.7, 
 YPL256C , CLN2_CELL_CYCLE_G1/S_CYCLIN ,9.8,1.4,0.9,10.0,36.5,-1.4,1.7,12.5,3.2,0.9,10.0,80.0,-2.0,1.4,6.2,2.0,0.6,10.0,32.5,-0.6,1.4, 
 YBR070C , NONE_STRESS_RESPONSE_(PUTATIVE)_OSMOTOLERANCE_PROTEIN ,5.3,0.3,0.7,7.5,41.5,-0.6,0.5,2.6,2.3,0.4,0.0,0.0,0.0,0.0,7.1,2.0,0.8,10.0,35.0,-0.7,1.6, 
 YHR153C , YHR153C ,6.4,6.1,0.7,10.0,29.0,-0.2,0.5,4.9,2.6,0.3,0.0,0.0,0.0,0.0,6.9,6.8,0.7,10.0,35.0,-0.9,2.0, 
 YPL153C , RAD53_CELL_CYCLE_CHECKPOINT_PROTEIN_KINASE ,13.4,3.3,0.9,7.5,31.5,-0.8,1.1,7.9,0.7,0.7,10.0,65.0,-0.7,0.8,12.3,3.7,0.8,10.0,35.0,-0.9,1.9, 
 YDL003W , YDL003W ,10.4,0.9,0.9,10.0,31.5,-0.9,1.6,9.6,0.4,0.9,20.0,60.0,-1.0,2.0,9.3,2.8,0.8,10.0,35.0,-0.8,1.7, 
 YGR152C , RSR1_BUD_SITE_SELECTION_GTP-BINDING_PROTEIN_RAS_SUPERFAMILY ,11.2,2.7,0.8,10.0,36.5,-0.6,0.8,6.4,7.5,0.7,0.0,70.0,-1.3,0.8,22.8,3.2,0.9,10.0,35.0,-0.6,1.2, 
 YJL074C , SMC3_CHROMATIN_STRUCTURE_COHESIN ,11.0,1.2,0.9,12.5,34.0,-0.7,1.2,7.3,7.7,0.7,20.0,60.0,-0.4,0.8,7.0,6.9,0.7,10.0,35.0,-0.7,1.5, 
 YNL262W , POL2_DNA_REPLICATION_POLYMERASE_EPSILON_CATALYTIC_SUBUNIT ,1.8,1.9,0.6,0.0,0.0,0.0,0.0,9.1,4.8,0.7,10.0,70.0,-0.8,0.8,6.0,8.3,0.6,10.0,37.5,-0.4,0.7, 
 YMR078C , YMR078C ,8.1,3.4,0.7,7.5,49.0,-0.9,0.4,0.9,4.2,0.0,0.0,0.0,0.0,0.0,12.5,3.6,0.9,10.0,37.5,-0.6,1.1, 
 YAR008W , SEN34_TRNA_SPLICING_SPLICING_ENDONUCLEASE_SUBUNIT ,5.2,2.7,0.6,10.0,26.5,-0.2,0.5,7.2,1.1,0.6,10.0,55.0,-0.5,0.8,8.8,4.6,0.8,10.0,37.5,-0.7,1.3, 
 YLL002W , KIM2_DIEPOXYBUTANE_AND_MITOMY_UNKNOWN ,11.2,3.8,0.8,10.0,29.0,-0.3,0.7,7.3,1.6,0.8,20.0,65.0,-0.4,0.8,6.3,7.5,0.6,10.0,37.5,-0.6,1.1, 
 YGR151C , YGR151C ,10.5,2.5,0.8,12.5,31.5,-0.5,1.1,6.1,9.0,0.6,10.0,65.0,-0.9,1.0,9.4,0.9,0.7,10.0,37.5,-0.5,0.9, 
 YKL042W , SPC42_CYTOSKELETON_SPINDLE_POLE_BODY_COMPONENT ,3.5,1.7,0.3,0.0,0.0,0.0,0.0,5.9,5.0,0.4,20.0,65.0,-0.3,0.5,5.0,6.6,0.6,10.0,40.0,-0.6,1.0, 
 YNL312W , RFA2_DNA_REPAIR_REPLICATION_FACTOR_A_36_KD_SUBUNIT ,10.8,5.7,0.8,10.0,41.5,-0.8,0.8,0.8,1.9,0.1,0.0,0.0,0.0,0.0,7.6,1.2,0.8,10.0,40.0,-0.6,1.0, 
 YER095W , RAD51_DNA_REPAIR_AND_RECOMBINA_RECOMBINASE ,10.3,4.4,0.8,5.0,36.5,-1.0,0.9,7.9,3.4,0.7,10.0,80.0,-1.1,0.8,8.2,8.0,0.8,10.0,40.0,-0.5,0.8, 
 YBR088C , POL30_DNA_REPLICATION_DNA_POLYMERASE_PROCESSIVITY_FACTOR ,17.8,3.2,0.9,10.0,34.0,-1.2,1.7,8.8,3.8,0.8,10.0,70.0,-1.5,1.5,8.8,3.1,0.8,10.0,40.0,-0.8,1.2, 
 YKR013W , YKR013W ,5.0,4.6,0.6,10.0,39.0,-1.1,1.1,8.2,4.5,0.8,20.0,75.0,-1.2,1.4,6.0,1.2,0.7,10.0,40.0,-0.8,1.3, 
 YBR089W , YBR089W ,11.1,0.8,0.7,12.5,31.5,-0.7,1.4,9.9,6.4,0.8,10.0,70.0,-1.6,1.6,8.7,6.6,0.8,10.0,40.0,-0.8,1.4, 
